1,1,10,1,20,3,0.0563396
1,1,0,1,20,3,0.0624504
1,1,20,1,20,3,-0.0151335
1,1,30,1,20,3,-0.00101702
1,1,40,1,20,3,0.0919897
1,1,50,1,20,3,-9.94578e-05
1,1,60,1,20,3,-0.0922624
1,1,70,1,20,3,0.0592636
1,1,80,1,20,3,0.0466068
1,1,90,1,20,3,-0.0806178
1,1,100,1,20,3,-0.0876961
1,1,0,1,100,3,0.0202595
1,1,10,1,100,3,0.00927925
1,1,20,1,100,3,0.0545969
1,1,30,1,100,3,0.00345944
1,1,40,1,100,3,0.0852199
1,1,50,1,100,3,-0.0672004
1,1,60,1,100,3,-0.0804445
1,1,70,1,100,3,0.0723791
1,1,80,1,100,3,-0.0642497
1,1,90,1,100,3,0.0948958
1,1,100,1,100,3,-0.0268474
1,1,10,1,20,2,0.0385242
1,1,0,1,20,2,-0.0984756
1,1,20,1,20,2,0.00671184
1,1,30,1,20,2,-0.0769695
1,1,40,1,20,2,-0.0382
1,1,50,1,20,2,0.080583
1,1,60,1,20,2,-0.0642584
1,1,70,1,20,2,-0.092032
1,1,80,1,20,2,0.00975469
1,1,90,1,20,2,0.0474905
1,1,100,1,20,2,-0.0949614
1,1,0,1,100,2,0.057854
1,1,10,1,100,2,0.0686954
1,1,20,1,100,2,-0.0646643
1,1,30,1,100,2,0.0510861
1,1,40,1,100,2,-0.0707805
1,1,50,1,100,2,0.079077
1,1,60,1,100,2,0.0728671
1,1,70,1,100,2,-0.0578397
1,1,80,1,100,2,-0.00378141
1,1,90,1,100,2,0.0813317
1,1,100,1,100,2,-0.0114564
1,1,10,1,20,1,0.055089
1,1,0,1,20,1,-0.0587246
1,1,20,1,20,1,0.0403571
1,1,30,1,20,1,0.00204178
1,1,40,1,20,1,-0.0922689
1,1,50,1,20,1,0.0875386
1,1,60,1,20,1,-0.0273692
1,1,70,1,20,1,-0.0904762
1,1,80,1,20,1,0.0439906
1,1,90,1,20,1,-0.0412958
1,1,100,1,20,1,0.0680829
1,1,0,1,100,1,0.0618993
1,1,10,1,100,1,-0.0723196
1,1,20,1,100,1,0.0645528
1,1,30,1,100,1,0.0709347
1,1,40,1,100,1,-0.0671806
1,1,50,1,100,1,0.0646587
1,1,60,1,100,1,0.00022801
1,1,70,1,100,1,-0.0297724
1,1,80,1,100,1,0.0734527
1,1,90,1,100,1,0.0414337
1,1,100,1,100,1,-0.00106417
1,1,10,1,20,0,0.0405499
1,1,0,1,20,0,0.0626249
1,1,20,1,20,0,-0.026723
1,1,30,1,20,0,0.0134287
1,1,40,1,20,0,0.0390605
1,1,50,1,20,0,0.0408966
1,1,60,1,20,0,0.0367001
1,1,70,1,20,0,0.0909519
1,1,80,1,20,0,0.0720883
1,1,90,1,20,0,-0.0318594
1,1,100,1,20,0,-0.0985417
1,1,0,1,100,0,-0.0678228
1,1,10,1,100,0,0.0233772
1,1,20,1,100,0,-0.0382047
1,1,30,1,100,0,-0.0120459
1,1,40,1,100,0,-0.0722388
1,1,50,1,100,0,0.0595167
1,1,60,1,100,0,-0.0408176
1,1,70,1,100,0,0.0558822
1,1,80,1,100,0,-0.0585615
1,1,90,1,100,0,-0.0100418
1,1,100,1,100,0,0.00092417
1,1,10,0,20,3,-0.062431
1,1,0,0,20,3,0.0517377
1,1,20,0,20,3,-0.0965698
1,1,30,0,20,3,-0.0281761
1,1,40,0,20,3,-0.0797474
1,1,50,0,20,3,-0.071534
1,1,60,0,20,3,0.0537309
1,1,70,0,20,3,-0.0178279
1,1,80,0,20,3,0.0910014
1,1,90,0,20,3,0.0118402
1,1,100,0,20,3,-0.0948249
1,1,0,0,100,3,-0.00297162
1,1,10,0,100,3,-0.0546931
1,1,20,0,100,3,0.040965
1,1,30,0,100,3,-0.0929396
1,1,40,0,100,3,-0.00158033
1,1,50,0,100,3,0.0779525
1,1,60,0,100,3,-0.00682894
1,1,70,0,100,3,-0.0291959
1,1,80,0,100,3,0.0221671
1,1,90,0,100,3,-0.0221409
1,1,100,0,100,3,-0.0787036
1,1,10,0,20,2,-0.00796134
1,1,0,0,20,2,-0.0728788
1,1,20,0,20,2,0.0589984
1,1,30,0,20,2,-0.0653025
1,1,40,0,20,2,-0.053143
1,1,50,0,20,2,0.0271244
1,1,60,0,20,2,-0.00349411
1,1,70,0,20,2,-0.0282765
1,1,80,0,20,2,0.0225425
1,1,90,0,20,2,-0.0369219
1,1,100,0,20,2,-0.0891253
1,1,0,0,100,2,-0.0868452
1,1,10,0,100,2,-0.0561867
1,1,20,0,100,2,-0.0024812
1,1,30,0,100,2,-0.0996389
1,1,40,0,100,2,-0.0218647
1,1,50,0,100,2,0.0973541
1,1,60,0,100,2,-0.0474918
1,1,70,0,100,2,-0.0184222
1,1,80,0,100,2,0.0964729
1,1,90,0,100,2,0.0913233
1,1,100,0,100,2,0.0451087
1,1,10,0,20,1,-0.0186074
1,1,0,0,20,1,-0.0228348
1,1,20,0,20,1,0.0660745
1,1,30,0,20,1,0.0516184
1,1,40,0,20,1,0.0218895
1,1,50,0,20,1,0.0393501
1,1,60,0,20,1,0.057726
1,1,70,0,20,1,0.0451594
1,1,80,0,20,1,-0.00599525
1,1,90,0,20,1,-0.0280644
1,1,100,0,20,1,0.0124579
1,1,0,0,100,1,0.0499057
1,1,10,0,100,1,-0.0984089
1,1,20,0,100,1,-0.0139257
1,1,30,0,100,1,0.0135204
1,1,40,0,100,1,-0.033495
1,1,50,0,100,1,-0.0676552
1,1,60,0,100,1,-0.0338093
1,1,70,0,100,1,-0.0384902
1,1,80,0,100,1,0.0966461
1,1,90,0,100,1,0.00950903
1,1,100,0,100,1,0.0303493
1,1,10,0,20,0,0.0676453
1,1,0,0,20,0,0.0171613
1,1,20,0,20,0,-0.0497812
1,1,30,0,20,0,-0.0841422
1,1,40,0,20,0,0.0250318
1,1,50,0,20,0,-0.0862794
1,1,60,0,20,0,-0.0991371
1,1,70,0,20,0,0.0690826
1,1,80,0,20,0,0.00411137
1,1,90,0,20,0,-0.0592175
1,1,100,0,20,0,-0.0505797
1,1,0,0,100,0,0.0271036
1,1,10,0,100,0,0.0282331
1,1,20,0,100,0,-0.0387544
1,1,30,0,100,0,0.0919896
1,1,40,0,100,0,-0.0891447
1,1,50,0,100,0,0.0432994
1,1,60,0,100,0,-0.0787335
1,1,70,0,100,0,0.0480839
1,1,80,0,100,0,-0.0703633
1,1,90,0,100,0,-0.053093
1,1,100,0,100,0,-0.0465744
1,1,10,1,40,3,0.0284224
1,1,0,1,40,3,-0.0366445
1,1,20,1,40,3,-0.089007
1,1,30,1,40,3,0.0676655
1,1,40,1,40,3,0.0222556
1,1,50,1,40,3,-0.00638828
1,1,60,1,40,3,-0.0132931
1,1,70,1,40,3,0.096554
1,1,80,1,40,3,0.0220593
1,1,90,1,40,3,-0.068767
1,1,100,1,40,3,-0.045826
1,1,10,1,40,2,0.0121137
1,1,0,1,40,2,-0.0463872
1,1,20,1,40,2,0.0438082
1,1,30,1,40,2,-0.0715316
1,1,40,1,40,2,-0.0408744
1,1,50,1,40,2,-0.00747653
1,1,60,1,40,2,-0.0739991
1,1,70,1,40,2,0.033886
1,1,80,1,40,2,-0.0668876
1,1,90,1,40,2,0.00189184
1,1,100,1,40,2,0.0581967
1,1,10,1,40,1,0.0854978
1,1,0,1,40,1,-0.0805191
1,1,20,1,40,1,-0.0986637
1,1,30,1,40,1,-0.0282492
1,1,40,1,40,1,-0.0960059
1,1,50,1,40,1,0.00311701
1,1,60,1,40,1,-0.0767377
1,1,70,1,40,1,-0.028561
1,1,80,1,40,1,-0.0333506
1,1,90,1,40,1,0.0992065
1,1,100,1,40,1,-0.0437846
1,1,10,1,40,0,0.0267175
1,1,0,1,40,0,-0.0781861
1,1,20,1,40,0,-0.0106843
1,1,30,1,40,0,-0.0249557
1,1,40,1,40,0,-0.0232591
1,1,50,1,40,0,-0.0311364
1,1,60,1,40,0,0.017002
1,1,70,1,40,0,0.0401103
1,1,80,1,40,0,-0.00611369
1,1,90,1,40,0,-0.00168478
1,1,100,1,40,0,0.0878714
1,1,10,0,40,3,0.0354359
1,1,0,0,40,3,-0.0714283
1,1,20,0,40,3,0.0284795
1,1,30,0,40,3,-0.0303672
1,1,40,0,40,3,-0.0187053
1,1,50,0,40,3,0.0646558
1,1,60,0,40,3,-0.00912011
1,1,70,0,40,3,-0.00512476
1,1,80,0,40,3,-0.0775251
1,1,90,0,40,3,0.00184555
1,1,100,0,40,3,-0.0225749
1,1,10,0,40,2,-0.0670987
1,1,0,0,40,2,-0.0253576
1,1,20,0,40,2,0.0696914
1,1,30,0,40,2,-0.0391334
1,1,40,0,40,2,-0.0309813
1,1,50,0,40,2,-0.0906296
1,1,60,0,40,2,-0.0764617
1,1,70,0,40,2,0.00866663
1,1,80,0,40,2,-0.0603358
1,1,90,0,40,2,-0.00188655
1,1,100,0,40,2,0.0719605
1,1,10,0,40,1,0.0237188
1,1,0,0,40,1,-0.00572845
1,1,20,0,40,1,-0.0357673
1,1,30,0,40,1,0.0337468
1,1,40,0,40,1,0.0315959
1,1,50,0,40,1,-0.0855249
1,1,60,0,40,1,0.00505801
1,1,70,0,40,1,0.00343492
1,1,80,0,40,1,0.0316843
1,1,90,0,40,1,-0.0803691
1,1,100,0,40,1,0.0672773
1,1,10,0,40,0,-0.0794166
1,1,0,0,40,0,0.059554
1,1,20,0,40,0,-0.0918794
1,1,30,0,40,0,0.0973989
1,1,40,0,40,0,0.0548522
1,1,50,0,40,0,-0.0487574
1,1,60,0,40,0,-0.0367272
1,1,70,0,40,0,0.0240322
1,1,80,0,40,0,0.018673
1,1,90,0,40,0,-0.0818646
1,1,100,0,40,0,0.00963642
1,1,10,1,60,3,-0.0846296
1,1,0,1,60,3,-0.0459411
1,1,20,1,60,3,-0.0266015
1,1,30,1,60,3,-0.0676753
1,1,40,1,60,3,0.075645
1,1,50,1,60,3,0.0319617
1,1,60,1,60,3,-0.066117
1,1,70,1,60,3,-0.033625
1,1,80,1,60,3,0.00755566
1,1,90,1,60,3,0.094382
1,1,100,1,60,3,0.0157349
1,1,10,1,60,2,-0.0609112
1,1,0,1,60,2,-0.00719492
1,1,20,1,60,2,-0.0223955
1,1,30,1,60,2,0.0960921
1,1,40,1,60,2,-0.08971
1,1,50,1,60,2,-0.0590755
1,1,60,1,60,2,-0.0789783
1,1,70,1,60,2,-0.0498433
1,1,80,1,60,2,0.0405754
1,1,90,1,60,2,-0.0442357
1,1,100,1,60,2,0.085508
1,1,10,1,60,1,-0.0358912
1,1,0,1,60,1,0.0813089
1,1,20,1,60,1,-0.0536147
1,1,30,1,60,1,0.0234521
1,1,40,1,60,1,-0.0440484
1,1,50,1,60,1,-0.0780716
1,1,60,1,60,1,0.0104182
1,1,70,1,60,1,0.0646671
1,1,80,1,60,1,0.0468141
1,1,90,1,60,1,-0.0290698
1,1,100,1,60,1,0.0405534
1,1,10,1,60,0,0.059224
1,1,0,1,60,0,0.0724584
1,1,20,1,60,0,0.0184201
1,1,30,1,60,0,0.00618466
1,1,40,1,60,0,-0.0628002
1,1,50,1,60,0,0.0512147
1,1,60,1,60,0,0.0411645
1,1,70,1,60,0,-0.0325059
1,1,80,1,60,0,0.0816071
1,1,90,1,60,0,-0.00023447
1,1,100,1,60,0,0.0400648
1,1,10,0,60,3,0.0275899
1,1,0,0,60,3,0.0829339
1,1,20,0,60,3,0.0622987
1,1,30,0,60,3,-0.0612208
1,1,40,0,60,3,0.0137023
1,1,50,0,60,3,0.0554492
1,1,60,0,60,3,-0.0718803
1,1,70,0,60,3,-0.0286094
1,1,80,0,60,3,0.0994918
1,1,90,0,60,3,-0.056478
1,1,100,0,60,3,0.0830631
1,1,10,0,60,2,0.0980091
1,1,0,0,60,2,0.037676
1,1,20,0,60,2,0.0638068
1,1,30,0,60,2,-0.0229722
1,1,40,0,60,2,0.0269574
1,1,50,0,60,2,0.087131
1,1,60,0,60,2,-0.0392809
1,1,70,0,60,2,-0.0715392
1,1,80,0,60,2,0.043857
1,1,90,0,60,2,-0.00426816
1,1,100,0,60,2,-0.0324764
1,1,10,0,60,1,-0.0246017
1,1,0,0,60,1,-0.057211
1,1,20,0,60,1,-0.0447462
1,1,30,0,60,1,-0.00650711
1,1,40,0,60,1,-0.0432572
1,1,50,0,60,1,-0.0396663
1,1,60,0,60,1,-0.084802
1,1,70,0,60,1,0.0803618
1,1,80,0,60,1,-0.0101311
1,1,90,0,60,1,0.0533092
1,1,100,0,60,1,0.023668
1,1,10,0,60,0,-0.0813826
1,1,0,0,60,0,0.0724092
1,1,20,0,60,0,0.0268729
1,1,30,0,60,0,-0.00359336
1,1,40,0,60,0,-0.0343898
1,1,50,0,60,0,-0.0864387
1,1,60,0,60,0,0.0553726
1,1,70,0,60,0,-0.0273761
1,1,80,0,60,0,-0.0810405
1,1,90,0,60,0,0.0861883
1,1,100,0,60,0,-0.00879286
1,1,0,1,80,3,0.0976362
1,1,10,1,80,3,0.0290492
1,1,20,1,80,3,0.0730532
1,1,30,1,80,3,0.0599779
1,1,40,1,80,3,-0.0645891
1,1,50,1,80,3,-0.00258438
1,1,60,1,80,3,0.0202378
1,1,70,1,80,3,0.0569203
1,1,80,1,80,3,0.00575376
